match_id,bookmaker,selection,implied_prob,vig
50218,bet365,away,0.15173867228661753,0.054444444444444295
50218,market_avg,home,0.6569311498097105,0.042622970531562165
50218,market_avg,draw,0.19573866912697496,0.042622970531562165
50218,market_avg,away,0.1473301810633145,0.042622970531562165
50219,bet365,home,0.6750355281856939,0.05814536340852139
50219,bet365,draw,0.19895783988630977,0.05814536340852139
50219,bet365,away,0.1260066319279962,0.05814536340852139
50219,market_avg,home,0.6808184583287777,0.04915738630102573
50219,market_avg,draw,0.19898660577459057,0.04915738630102573
50219,market_avg,away,0.12019493589663163,0.04915738630102573
50220,bet365,home,0.34343434343434337,0.05882352941176494
50220,bet365,draw,0.2861952861952861,0.05882352941176494
50220,bet365,away,0.37037037037037035,0.05882352941176494
50220,market_avg,home,0.3412679520749028,0.04651742119772817
50220,market_avg,draw,0.2810441958263905,0.04651742119772817
50220,market_avg,away,0.3776878520987067,0.04651742119772817
50221,bet365,home,0.4949762030671601,0.057748243612118166
50221,bet365,draw,0.24241142252776307,0.057748243612118166
50221,bet365,away,0.2626123744050766,0.057748243612118166
50221,market_avg,home,0.49380482951976135,0.049270246161437825
50221,market_avg,draw,0.24437008230080495,0.049270246161437825
50221,market_avg,away,0.26182508817943384,0.049270246161437825
50222,bet365,home,0.4111855061047657,0.05738797268032658
50222,bet365,draw,0.26270185112248917,0.05738797268032658
50222,bet365,away,0.32611264277274515,0.05738797268032658
50222,market_avg,home,0.4095772133723976,0.047872135811418026
50222,market_avg,draw,0.26582587943111047,0.047872135811418026
50222,market_avg,away,0.324596907196492,0.047872135811418026
50223,bet365,home,0.48684210526315796,0.053361053361053346
50223,bet365,draw,0.256578947368421,0.053361053361053346
50223,bet365,away,0.256578947368421,0.053361053361053346
50223,market_avg,home,0.4754813698502644,0.04633424011464182
50223,market_avg,draw,0.266216588690538,0.04633424011464182
50223,market_avg,away,0.2583020414591976,0.04633424011464182
50224,bet365,home,0.3630346735157562,0.05944531658817365
50224,bet365,draw,0.25170404030425764,0.05944531658817365
50224,bet365,away,0.3852612861799862,0.05944531658817365
50224,market_avg,home,0.3626358360088911,0.048512306634821645
50224,market_avg,draw,0.2496681279328229,0.048512306634821645
50224,market_avg,away,0.38769603605828595,0.048512306634821645
50225,bet365,home,0.41929720071471116,0.0599747474747474
50225,bet365,draw,0.2858844550327576,0.0599747474747474
50225,bet365,away,0.2948183442525313,0.0599747474747474
50225,market_avg,home,0.42015854160358385,0.048481919896010695
50225,market_avg,draw,0.2872770751325709,0.048481919896010695
50225,market_avg,away,0.2925643832638452,0.048481919896010695
50226,bet365,home,0.6144269091716742,0.050021216017931636
50226,bet365,draw,0.21994496748639608,0.050021216017931636
50226,bet365,away,0.16562812334192958,0.050021216017931636
50226,market_avg,home,0.6150015275745842,0.04904014282198488
50226,market_avg,draw,0.21136416136155334,0.04904014282198488
50226,market_avg,away,0.17363431106386254,0.04904014282198488
50227,bet365,home,0.7093184979137691,0.06000294854784016
50227,bet365,draw,0.17969401947148816,0.06000294854784016
50227,bet365,away,0.1109874826147427,0.06000294854784016
50227,market_avg,home,0.7161486799479593,0.04989329771962647
50227,market_avg,draw,0.16978212911422208,0.04989329771962647
50227,market_avg,away,0.11406919093781866,0.04989329771962647
50228,bet365,home,0.18812989921612544,0.0630952380952381
50228,bet365,draw,0.22396416573348263,0.0630952380952381
50228,bet365,away,0.5879059350503919,0.0630952380952381
50228,market_avg,home,0.18511563682863078,0.04893762951699765
50228,market_avg,draw,0.22274428263258142,0.04893762951699765
50228,market_avg,away,0.5921400805387879,0.04893762951699765
50229,bet365,home,0.31714719271623676,0.05103668261562988
50229,bet365,draw,0.2503793626707132,0.05103668261562988
50229,bet365,away,0.4324734446130501,0.05103668261562988
50229,market_avg,home,0.3195332714934336,0.04667710805818226
50229,market_avg,draw,0.2481570082507445,0.04667710805818226
50229,market_avg,away,0.43230972025582187,0.04667710805818226
50230,bet365,home,0.6771344455348381,0.054865424430641685
50230,bet365,draw,0.15799803729146222,0.054865424430641685
50230,bet365,away,0.1648675171736997,0.054865424430641685
50230,market_avg,home,0.6797758738138869,0.05076649790203591
50230,market_avg,draw,0.16844003952910475,0.05076649790203591
50230,market_avg,away,0.15178408665700827,0.05076649790203591
50231,bet365,home,0.21843546363997918,0.05727741442997525
50231,bet365,draw,0.22519656132407379,0.05727741442997525
50231,bet365,away,0.556367975035947,0.05727741442997525
50231,market_avg,home,0.2185079593515929,0.04725224941062045
50231,market_avg,draw,0.22953840922270696,0.04725224941062045
50231,market_avg,away,0.5519536314257001,0.04725224941062045
50232,bet365,home,0.7151598592626587,0.051344939889831576
50232,bet365,draw,0.17293865687624294,0.051344939889831576
50232,bet365,away,0.11190148386109836,0.051344939889831576
50232,market_avg,home,0.7213823655560191,0.050172271666000245
50232,market_avg,draw,0.1700401290239188,0.050172271666000245
50232,market_avg,away,0.10857750542006217,0.050172271666000245
50233,bet365,home,0.3160919540229885,0.05454545454545445
50233,bet365,draw,0.25287356321839083,0.05454545454545445
50233,bet365,away,0.4310344827586207,0.05454545454545445
50233,market_avg,home,0.30910079767947796,0.04698725431578543
50233,market_avg,draw,0.25675308194343727,0.04698725431578543
50233,market_avg,away,0.43414612037708483,0.04698725431578543
50234,bet365,home,0.11166785969935578,0.05354449472096512
50234,bet365,draw,0.15819613457408735,0.05354449472096512
50234,bet365,away,0.730136005726557,0.05354449472096512
50234,market_avg,home,0.1005378004323258,0.05254049089064439
